ID,Stream,treatment,type,timepoint,Miseq.run,ASV1,ASV2,ASV3,ASV4,ASV5,ASV6,ASV7,ASV8,ASV9,ASV10,ASV11,ASV12,ASV13,ASV14,ASV15,ASV16,ASV17,ASV18,ASV19,ASV20,ASV21,ASV22,ASV23,ASV24,ASV25,ASV26,ASV27,ASV28,ASV30,ASV33,ASV34,ASV35,ASV36,ASV37,ASV38,ASV39,ASV40,ASV41,ASV43,ASV44,ASV45,ASV47,ASV48,ASV49,ASV50,ASV51,ASV52,ASV53,ASV54,ASV55,ASV56,ASV57,ASV58,ASV59,ASV60,ASV61,ASV62,ASV63,ASV64,ASV65,ASV66,ASV67,ASV68,ASV69,ASV70,ASV71,ASV74,ASV76,ASV77,ASV78,ASV79,ASV80,ASV81,ASV82,ASV83,ASV84,ASV85,ASV86,ASV87,ASV88,ASV90,ASV91,ASV92,ASV93,ASV94,ASV95,ASV97,ASV98,ASV99,ASV100,ASV101,ASV102,ASV103,ASV105,ASV106,ASV107,ASV108,ASV110,ASV111,ASV113,ASV114,ASV115,ASV116,ASV117,ASV118,ASV119,ASV120,ASV121,ASV122,ASV123,ASV124,ASV126,ASV127,ASV128,ASV129,ASV130,ASV131,ASV132,ASV133,ASV134,ASV135,ASV136,ASV137,ASV138,ASV139,ASV141,ASV142,ASV143,ASV144,ASV145,ASV146,ASV147,ASV148,ASV149,ASV150,ASV151,ASV152,ASV153,ASV154,ASV155,ASV156,ASV158,ASV159,ASV161,ASV162,ASV163,ASV164,ASV165,ASV166,ASV169,ASV170,ASV171,ASV172,ASV173,ASV174,ASV175,ASV177,ASV180,ASV181,ASV185,ASV186,ASV187,ASV188,ASV189,ASV191,ASV192,ASV193,ASV194,ASV196,ASV197,ASV198,ASV201,ASV203,ASV204,ASV205,ASV206,ASV207,ASV208,ASV209,ASV211,ASV213,ASV214,ASV215,ASV217,ASV218,ASV219,ASV220,ASV222,ASV223,ASV224,ASV225,ASV226,ASV227,ASV229,ASV230,ASV231,ASV232,ASV233,ASV234,ASV237,ASV238,ASV239,ASV240,ASV241,ASV243,ASV245,ASV246,ASV247,ASV249,ASV250,ASV251,ASV252,ASV253,ASV255,ASV256,ASV257,ASV259,ASV260,ASV261,ASV262,ASV264,ASV266,ASV267,ASV268,ASV271,ASV274,ASV275,ASV276,ASV277,ASV278,ASV279,ASV280,ASV281,ASV282,ASV284,ASV285,ASV286,ASV288,ASV289,ASV290,ASV291,ASV292,ASV293,ASV294,ASV295,ASV296,ASV297,ASV298,ASV299,ASV300,ASV301,ASV302,ASV303,ASV304,ASV305,ASV306,ASV308,ASV310,ASV313,ASV314,ASV315,ASV317,ASV318,ASV319,ASV320,ASV322,ASV324,ASV325,ASV326,ASV327,ASV328,ASV329,ASV330,ASV331,ASV334,ASV335,ASV336,ASV337,ASV340,ASV341,ASV342,ASV343,ASV345,ASV346,ASV348,ASV349,ASV351,ASV353,ASV354,ASV356,ASV357,ASV359,ASV360,ASV361,ASV363,ASV364,ASV365,ASV370,ASV371,ASV372,ASV373,ASV374,ASV375,ASV376,ASV377,ASV378,ASV380,ASV381,ASV383,ASV384,ASV385,ASV387,ASV388,ASV389,ASV390,ASV391,ASV392,ASV393,ASV396,ASV398,ASV399,ASV400,ASV401,ASV402,ASV403,ASV404,ASV405,ASV407,ASV409,ASV410,ASV411,ASV412,ASV413,ASV415,ASV416,ASV417,ASV418,ASV419,ASV420,ASV421,ASV423,ASV424,ASV425,ASV427,ASV428,ASV430,ASV431,ASV432,ASV433,ASV436,ASV437,ASV438,ASV439,ASV440,ASV441,ASV442,ASV443,ASV444,ASV445,ASV446,ASV448,ASV449,ASV452,ASV454,ASV455,ASV456,ASV457,ASV458,ASV459,ASV460,ASV461,ASV462,ASV463,ASV466,ASV468,ASV469,ASV470,ASV471,ASV472,ASV475,ASV476,ASV477,ASV479,ASV484,ASV485,ASV486,ASV487,ASV490,ASV491,ASV492,ASV494,ASV495,ASV496,ASV497,ASV498,ASV499,ASV501,ASV503,ASV504,ASV506,ASV508,ASV512,ASV514,ASV515,ASV516,ASV518,ASV519,ASV520,ASV521,ASV522,ASV523,ASV524,ASV525,ASV526,ASV527,ASV529,ASV531,ASV532,ASV533,ASV534,ASV535,ASV536,ASV537,ASV538,ASV539,ASV540,ASV542,ASV543,ASV544,ASV546,ASV547,ASV549,ASV552,ASV554,ASV555,ASV556,ASV559,ASV560,ASV562,ASV563,ASV564,ASV565,ASV566,ASV567,ASV569,ASV571,ASV572,ASV573,ASV574,ASV575,ASV576,ASV577,ASV578,ASV579,ASV580,ASV584,ASV585,ASV586,ASV588,ASV589,ASV590,ASV591,ASV592,ASV594,ASV595,ASV596,ASV597,ASV598,ASV603,ASV604,ASV606,ASV607,ASV608,ASV609,ASV610,ASV611,ASV613,ASV614,ASV615,ASV617,ASV618,ASV620,ASV621,ASV622,ASV625,ASV626,ASV627,ASV629,ASV630,ASV632,ASV633,ASV634,ASV635,ASV636,ASV637,ASV638,ASV640,ASV643,ASV644,ASV645,ASV646,ASV647,ASV648,ASV649,ASV650,ASV651,ASV652,ASV653,ASV657,ASV660,ASV662,ASV663,ASV667,ASV668,ASV671,ASV672,ASV673,ASV674,ASV675,ASV676,ASV677,ASV679,ASV681,ASV682,ASV683,ASV684,ASV685,ASV686,ASV689,ASV690,ASV692,ASV693,ASV695,ASV696,ASV697,ASV698,ASV701,ASV702,ASV706,ASV710,ASV711,ASV712,ASV714,ASV715,ASV716,ASV717,ASV718,ASV719,ASV721,ASV722,ASV723,ASV724,ASV725,ASV726,ASV727,ASV729,ASV730,ASV732,ASV737,ASV739,ASV740,ASV741,ASV742,ASV743,ASV744,ASV747,ASV749,ASV750,ASV751,ASV752,ASV753,ASV754,ASV755,ASV758,ASV759,ASV760,ASV761,ASV762,ASV764,ASV765,ASV766,ASV767,ASV768,ASV769,ASV771,ASV772,ASV773,ASV774,ASV775,ASV777,ASV778,ASV779,ASV780,ASV781,ASV783,ASV786,ASV788,ASV792,ASV793,ASV794,ASV795,ASV796,ASV797,ASV798,ASV799,ASV800,ASV802,ASV804,ASV805,ASV806,ASV807,ASV809,ASV810,ASV811,ASV813,ASV815,ASV816,ASV817,ASV818,ASV819,ASV821,ASV823,ASV824,ASV830,ASV831,ASV832,ASV834,ASV835,ASV837,ASV839,ASV840,ASV842,ASV843,ASV844,ASV845,ASV846,ASV847,ASV852,ASV853,ASV857,ASV858,ASV859,ASV860,ASV861,ASV862,ASV863,ASV864,ASV865,ASV866,ASV867,ASV868,ASV869,ASV877,ASV878,ASV880,ASV881,ASV882,ASV883,ASV884,ASV885,ASV888,ASV889,ASV891,ASV892,ASV893,ASV894,ASV896,ASV897,ASV899,ASV900,ASV901,ASV902,ASV905,ASV907,ASV908,ASV910,ASV911,ASV914,ASV915,ASV916,ASV917,ASV919,ASV920,ASV921,ASV922,ASV923,ASV924,ASV925,ASV926,ASV928,ASV929,ASV931,ASV932,ASV933,ASV934,ASV935,ASV936,ASV937,ASV938,ASV939,ASV940,ASV941,ASV942,ASV944,ASV946,ASV948,ASV949,ASV950,ASV951,ASV952,ASV953,ASV954,ASV955,ASV957,ASV958,ASV960,ASV961,ASV964,ASV965,ASV967,ASV969,ASV970,ASV971,ASV972,ASV973,ASV974,ASV975,ASV976,ASV977,ASV980,ASV981,ASV982,ASV983,ASV984,ASV985,ASV986,ASV988,ASV989,ASV993,ASV995,ASV1000,ASV1002,ASV1007,ASV1008,ASV1010,ASV1011,ASV1012,ASV1013,ASV1014,ASV1015,ASV1016,ASV1017,ASV1018,ASV1019,ASV1021,ASV1022,ASV1023,ASV1025,ASV1026,ASV1027,ASV1032,ASV1036,ASV1038,ASV1041,ASV1042,ASV1043,ASV1044,ASV1046,ASV1047,ASV1048,ASV1049,ASV1050,ASV1051,ASV1052,ASV1053,ASV1054,ASV1056,ASV1057,ASV1059,ASV1060,ASV1062,ASV1063,ASV1066,ASV1068,ASV1070,ASV1073,ASV1074,ASV1075,ASV1076,ASV1078,ASV1079,ASV1080,ASV1082,ASV1083,ASV1085,ASV1086,ASV1088,ASV1089,ASV1090,ASV1091,ASV1092,ASV1093,ASV1094,ASV1095,ASV1097,ASV1099,ASV1100,ASV1101,ASV1102,ASV1103,ASV1104,ASV1106,ASV1107,ASV1108,ASV1109,ASV1112,ASV1115,ASV1117,ASV1118,ASV1122,ASV1123,ASV1124,ASV1126,ASV1127,ASV1128,ASV1129,ASV1130,ASV1131,ASV1134,ASV1135,ASV1138,ASV1139,ASV1140,ASV1141,ASV1142,ASV1144,ASV1148,ASV1149,ASV1150,ASV1152,ASV1158,ASV1159,ASV1160,ASV1162,ASV1163,ASV1164,ASV1166,ASV1167,ASV1168,ASV1169,ASV1170,ASV1171,ASV1172,ASV1173,ASV1175,ASV1176,ASV1177,ASV1178,ASV1179,ASV1183,ASV1184,ASV1186,ASV1188,ASV1189,ASV1190,ASV1191,ASV1192,ASV1193,ASV1194,ASV1196,ASV1197,ASV1198,ASV1199,ASV1200,ASV1201,ASV1203,ASV1204,ASV1205,ASV1207,ASV1208,ASV1209,ASV1214,ASV1215,ASV1216,ASV1217,ASV1218,ASV1219,ASV1221,ASV1222,ASV1223,ASV1224,ASV1225,ASV1227,ASV1228,ASV1229,ASV1231,ASV1232,ASV1235,ASV1236,ASV1237,ASV1239,ASV1240,ASV1243,ASV1244,ASV1245,ASV1247,ASV1249,ASV1250,ASV1251,ASV1253,ASV1254,ASV1255,ASV1257,ASV1258,ASV1259,ASV1260,ASV1261,ASV1263,ASV1264,ASV1267,ASV1270,ASV1271,ASV1272,ASV1273,ASV1274,ASV1277,ASV1280,ASV1281,ASV1282,ASV1283,ASV1285,ASV1286,ASV1287,ASV1288,ASV1290,ASV1294,ASV1295,ASV1297,ASV1299,ASV1300,ASV1303,ASV1304,ASV1308,ASV1309,ASV1312,ASV1313,ASV1318,ASV1319,ASV1320,ASV1322,ASV1323,ASV1324,ASV1325,ASV1326,ASV1330,ASV1331,ASV1332,ASV1333,ASV1336,ASV1337,ASV1338,ASV1340,ASV1341,ASV1342,ASV1343,ASV1346,ASV1347,ASV1349,ASV1350,ASV1352,ASV1353,ASV1355,ASV1360,ASV1361,ASV1362,ASV1363,ASV1364,ASV1367,ASV1368,ASV1369,ASV1370,ASV1371,ASV1372,ASV1373,ASV1375,ASV1378,ASV1379,ASV1380,ASV1381,ASV1383,ASV1384,ASV1386,ASV1387,ASV1388,ASV1389,ASV1390,ASV1391,ASV1393,ASV1394,ASV1395,ASV1396,ASV1398,ASV1400,ASV1403,ASV1404,ASV1405,ASV1406,ASV1407,ASV1409,ASV1410,ASV1411,ASV1412,ASV1414,ASV1415,ASV1416,ASV1417,ASV1418,ASV1419,ASV1422,ASV1423,ASV1424,ASV1425,ASV1426,ASV1427,ASV1431,ASV1432,ASV1433,ASV1434,ASV1436,ASV1437,ASV1438,ASV1439,ASV1440,ASV1441,ASV1442,ASV1443,ASV1444,ASV1446,ASV1448,ASV1450,ASV1451,ASV1452,ASV1454,ASV1455,ASV1456,ASV1458,ASV1459,ASV1460,ASV1464,ASV1465,ASV1466,ASV1467,ASV1469,ASV1472,ASV1473,ASV1475,ASV1476,ASV1477,ASV1478,ASV1480,ASV1481,ASV1482,ASV1484,ASV1486,ASV1489,ASV1490,ASV1491,ASV1492,ASV1494,ASV1495,ASV1496,ASV1497,ASV1500,ASV1502,ASV1503,ASV1506,ASV1507,ASV1508,ASV1510,ASV1513,ASV1514,ASV1515,ASV1516,ASV1517,ASV1518,ASV1520,ASV1521,ASV1525,ASV1526,ASV1527,ASV1528,ASV1529,ASV1531,ASV1532,ASV1533,ASV1534,ASV1536,ASV1537,ASV1542,ASV1543,ASV1544,ASV1546,ASV1547,ASV1548,ASV1549,ASV1550,ASV1553,ASV1554,ASV1555,ASV1557,ASV1559,ASV1561,ASV1562,ASV1564,ASV1566,ASV1567,ASV1568,ASV1569,ASV1570,ASV1571,ASV1572,ASV1574,ASV1575,ASV1576,ASV1577,ASV1579,ASV1580,ASV1581,ASV1582,ASV1586,ASV1587,ASV1589,ASV1594,ASV1595,ASV1596,ASV1597,ASV1598,ASV1599,ASV1601,ASV1602,ASV1605,ASV1606,ASV1607,ASV1610,ASV1611,ASV1612,ASV1614,ASV1615,ASV1616,ASV1618,ASV1619,ASV1620,ASV1621,ASV1622,ASV1623,ASV1624,ASV1626,ASV1627,ASV1629,ASV1631,ASV1632,ASV1633,ASV1634,ASV1635,ASV1636,ASV1637,ASV1638,ASV1643,ASV1644,ASV1645,ASV1646,ASV1648,ASV1651,ASV1652,ASV1653,ASV1655,ASV1656,ASV1657,ASV1658,ASV1659,ASV1660,ASV1663,ASV1664,ASV1666,ASV1667,ASV1668,ASV1669,ASV1670,ASV1671,ASV1672,ASV1673,ASV1674,ASV1675,ASV1676,ASV1677,ASV1678,ASV1679,ASV1681,ASV1682,ASV1683,ASV1687,ASV1688,ASV1689,ASV1690,ASV1691,ASV1692,ASV1694,ASV1695,ASV1696,ASV1697,ASV1698,ASV1699,ASV1700,ASV1702,ASV1703,ASV1704,ASV1705,ASV1706,ASV1707,ASV1708,ASV1709,ASV1712,ASV1713,ASV1714,ASV1716,ASV1720,ASV1723,ASV1725,ASV1726,ASV1727,ASV1728,ASV1733,ASV1735,ASV1736,ASV1737,ASV1738,ASV1739,ASV1740,ASV1745,ASV1747,ASV1748,ASV1749,ASV1750,ASV1751,ASV1752,ASV1753,ASV1755,ASV1756,ASV1757,ASV1758,ASV1759,ASV1761,ASV1764,ASV1765,ASV1766,ASV1767,ASV1768,ASV1769,ASV1770,ASV1771,ASV1772,ASV1774,ASV1775,ASV1776,ASV1778,ASV1779,ASV1781,ASV1785,ASV1786,ASV1787,ASV1788,ASV1789,ASV1791,ASV1796,ASV1798,ASV1800,ASV1801,ASV1803,ASV1804,ASV1805,ASV1806,ASV1807,ASV1809,ASV1810,ASV1811,ASV1812,ASV1813,ASV1814,ASV1815,ASV1817,ASV1818,ASV1820,ASV1821,ASV1824,ASV1826,ASV1827,ASV1828,ASV1829,ASV1830,ASV1833,ASV1834,ASV1835,ASV1836,ASV1837,ASV1838,ASV1839,ASV1840,ASV1842,ASV1843,ASV1844,ASV1845,ASV1846,ASV1847,ASV1848,ASV1849,ASV1850,ASV1853,ASV1856,ASV1857,ASV1858,ASV1859,ASV1862,ASV1864,ASV1865,ASV1868,ASV1870,ASV1873,ASV1875,ASV1879,ASV1881,ASV1882,ASV1883,ASV1884,ASV1886,ASV1891,ASV1892,ASV1893,ASV1895,ASV1898,ASV1901,ASV1902,ASV1903,ASV1905,ASV1906,ASV1907,ASV1908,ASV1909,ASV1914,ASV1915,ASV1916,ASV1917,ASV1918,ASV1919,ASV1920,ASV1921,ASV1922,ASV1923,ASV1924,ASV1925,ASV1926,ASV1929,ASV1930,ASV1931,ASV1932,ASV1934,ASV1936,ASV1938,ASV1939,ASV1941,ASV1944,ASV1946,ASV1948,ASV1949,ASV1950,ASV1951,ASV1952,ASV1955,ASV1956,ASV1957,ASV1960,ASV1962,ASV1963,ASV1964,ASV1965,ASV1966,ASV1967,ASV1968,ASV1969,ASV1972,ASV1973,ASV1975,ASV1976,ASV1977,ASV1978,ASV1979,ASV1980,ASV1981,ASV1982,ASV1983,ASV1984,ASV1986,ASV1987,ASV1988,ASV1990,ASV1991,ASV1993,ASV1995,ASV1998,ASV1999,ASV2000,ASV2002,ASV2003,ASV2004,ASV2007,ASV2010,ASV2011,ASV2012,ASV2013,ASV2014,ASV2015,ASV2016,ASV2018,ASV2020,ASV2022,ASV2023,ASV2025,ASV2026,ASV2027,ASV2028,ASV2031,ASV2032,ASV2033,ASV2035,ASV2036,ASV2037,ASV2038,ASV2039,ASV2040,ASV2041,ASV2042,ASV2043,ASV2044
S1326Nr1,Kropsbach,move,fine,April,1,0.024608894,0.119704693,0,0.144840921,0.006679557,0,0.012392336,0.035595008,0.139831253,0,0.01371067,0.010810336,0,0.289330287,0,0,0,0.019862893,0,0,0,0.017402004,0,0,0.00404289,0.001933556,0,0,0,0,0.003955001,0.000615222,0,0,0,0,0.027421339,0,0,0.059149235,0,0,0,0,0,0.001142556,0.006855335,0,0,0,0.002197223,0.005097557,0.000439445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002197223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002109334,0,0,0.004570223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016171559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325189,0,0,0,0,0,0,0,0,0,0,0,0,0.002812445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007470557,0.002197223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615222,0,0,0,0,0,0,0,0.000966778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005009668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000966778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001230445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001142556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
